id,0,48,96,144,192,240,288,336,384,432,480,528,576,624,672,720,768,816,864,912,960,1008,1056,1104,1152,1200,1248,1296,1344,1392,1440,1488,1536,1584,1632,1680,1728,1776,1824,1872,1920,1968,2016,2064,2112,2160,2208,2256,2304,2352,2400,2448,2496,2544,2592,2640,2688,2736,2784,2832,2880,2928,2976,3024,3072,3120,3168,3216,3264,3312,3360,3408,3456,3504,3552,3600
6574,0,0,0,0,0,0,1,1,1,3,1,1,0,2,3,1,2,2,7,7,9,10,11,32,10,28,37,29,82,14,140,92,35,211,235,261,408,309,30,457,412,222,33,326,264,159,135,171,58,56,63,71,33,14,11,16,6,0,17,5,1,6,7,4,3,2,7,3,1,10,1,0,0,0,0,0
6575,0,0,0,0,0,0,0,0,1,0,4,1,2,2,3,5,5,6,10,5,18,13,28,21,12,3,10,55,135,17,213,103,15,195,180,209,272,676,358,136,982,122,315,611,306,294,179,211,108,94,75,52,83,73,9,5,9,30,9,2,1,1,0,2,0,10,3,3,2,2,2,1,0,1,0,0
6576,0,0,0,0,0,0,0,0,2,2,1,3,2,2,6,2,4,6,6,10,10,25,13,23,10,23,17,54,103,55,179,49,53,152,395,196,422,716,975,836,436,75,244,227,108,230,182,180,56,62,55,83,58,36,17,10,18,22,12,9,4,4,5,13,5,10,6,1,1,5,0,2,0,1,0,0
6577,0,0,0,0,0,0,0,2,0,0,1,1,1,3,3,3,5,4,5,9,6,11,7,5,1,2,6,22,28,27,14,37,79,257,147,59,207,193,7,452,391,487,135,50,55,132,128,72,25,55,33,46,24,49,10,2,6,0,5,7,0,1,0,1,3,4,0,0,0,2,2,0,0,1,0,0
6578,0,0,0,0,0,0,0,0,1,2,0,1,3,1,2,1,4,2,2,3,4,5,7,6,9,36,4,7,53,145,266,147,302,108,113,206,282,100,227,228,80,16,85,268,169,155,68,79,23,33,18,23,35,5,7,1,10,3,6,6,9,4,1,3,4,7,9,8,1,0,2,0,0,0,0,0
6579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6580,0,0,0,0,0,0,0,0,0,1,2,4,3,4,3,5,6,9,11,11,27,18,28,45,32,21,109,62,19,105,64,329,172,170,202,278,351,310,155,94,563,365,90,184,322,239,125,267,179,172,91,149,69,86,44,30,19,15,8,5,17,12,4,7,2,1,0,0,2,1,0,1,1,1,0,0
6581,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,4,5,10,11,10,14,8,21,40,39,18,25,12,63,49,42,84,119,16,115,79,78,83,607,194,254,54,155,45,57,82,95,60,95,66,39,46,31,11,19,7,10,8,7,2,7,4,1,3,0,1,0,0,0,0,1,0,0,0,0
6582,0,0,0,0,0,0,0,0,0,0,0,1,4,7,3,4,8,4,4,9,18,13,22,11,11,29,39,54,59,68,61,162,158,265,82,106,111,66,127,352,151,322,238,224,395,143,171,148,134,132,86,90,120,32,30,22,46,15,8,12,8,11,1,5,4,3,3,1,1,1,4,2,0,0,0,1
6583,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,5,5,5,4,12,9,11,7,6,7,2,20,26,26,14,146,55,188,65,60,54,41,20,193,50,325,198,183,265,118,49,119,64,84,71,49,74,15,24,19,23,9,4,2,5,3,0,3,3,0,0,0,0,0,1,1,0,0,0,0
6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,31,2,1,4,0,2,0,0,0,7,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6587,0,0,0,0,0,1,1,0,0,0,1,1,2,3,3,3,15,12,32,38,41,71,73,100,16,250,55,37,181,97,382,75,477,309,780,302,1126,482,218,449,374,281,194,106,191,217,482,478,313,305,350,252,138,100,52,83,27,36,3,7,9,3,30,9,5,2,5,1,4,1,0,1,1,0,0,0
6588,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,2,4,5,5,5,8,13,23,5,8,4,45,40,167,30,47,273,78,112,105,560,128,51,119,267,588,36,116,130,113,75,191,169,102,105,73,64,43,43,11,11,10,8,5,2,0,4,5,1,4,5,5,0,0,3,1,0,0,0,0,0
6589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,4,2,8,4,0,3,3,23,0,18,4,28,56,51,13,14,809,2,11,1,48,13,68,40,19,68,50,36,15,18,10,8,7,0,0,2,0,1,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,9,0,0,8,47,9,1,0,1,6,0,48,21,2,0,2,7,6,8,11,15,4,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,12,1,2,1,3,2,27,0,0,19,12,2,7,0,3,2,5,1,3,7,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
6592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,1,0,22,12,7,17,7,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,8,6,17,5,2,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,2,1,4,2,0,2,2,12,4,8,28,0,12,12,0,2,3,7,2,2,3,2,3,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,4,6,9,17,0,34,17,31,4,21,21,101,37,108,140,419,60,1,352,81,5,11,3,94,30,13,29,26,85,38,31,25,11,5,4,6,5,13,2,1,0,3,1,0,1,3,0,1,0,0,0,0,0,0,0,0
6598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,4,8,6,12,1,1,2,2,5,9,4,18,16,33,39,2,64,45,56,0,32,194,208,68,24,29,33,95,54,59,29,42,25,29,12,10,1,1,24,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,6,6,5,3,1,0,5,20,20,18,4,24,33,36,7,0,6,41,0,800,37,13,10,83,30,26,66,25,47,13,36,39,21,6,34,25,0,9,4,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
6601,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,6,7,8,9,9,13,29,47,48,64,66,69,202,204,212,213,214,214,214,214,214,214,214,215,216,216,217,219,219,223,225,231,232,237,238,244,245,247,247,251,257,260,261,261,263,266,266,267,267,267,267,267,267,267,267
6602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,5,4,4,3,10,5,5,48,23,10,20,55,143,16,228,84,39,37,15,40,112,12,61,14,133,30,54,36,62,17,22,29,20,18,38,13,18,1,7,0,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6604,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,4,4,2,4,5,76,1,50,72,56,103,32,78,80,115,141,118,4,49,37,8,63,107,15,7,79,51,17,44,34,15,20,41,34,17,10,56,16,4,2,3,3,0,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0
6605,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,7,2,2,2,20,52,10,18,12,19,55,115,10,228,23,166,73,2,60,57,90,4,29,3,27,147,64,71,44,39,33,40,47,20,17,32,140,43,7,15,3,10,2,12,0,0,3,1,0,0,0,0,0,0,0,0,0,0
6606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,4,2,4,2,14,13,78,12,22,49,63,86,8,93,25,80,54,36,27,38,53,10,25,1,1,2,75,23,45,14,21,15,52,32,37,24,114,26,3,16,6,1,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0
6607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,2,7,2,2,9,32,9,51,3,46,0,2,21,3,21,6,0,7,37,46,146,4,263,6,7,34,9,5,16,7,5,10,0,3,8,5,3,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
6608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,5,8,9,6,5,12,10,5,64,1,28,49,31,14,21,23,44,7,30,6,145,16,36,22,16,18,21,22,30,27,30,16,25,34,27,4,13,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6609,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,3,4,3,5,6,6,13,1,3,18,6,18,38,10,10,35,94,11,36,10,84,35,49,21,116,52,22,39,27,34,22,10,14,9,6,8,10,5,11,0,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,5,86,3,0,0,0,2,0,3,0,0,2,0,4,1,0,0,2,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,6,10,7,6,20,19,13,18,24,20,2,7,9,0,1,10,39,11,9,24,2,9,5,11,10,6,6,8,5,9,16,0,3,1,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,10,23,6,42,3,44,6,93,45,31,10,61,25,25,0,77,71,0,0,188,7,171,103,0,21,28,24,25,11,17,8,34,5,146,16,16,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0
6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,1,10,5,1,4,17,5,24,83,13,53,5,16,21,1,62,30,28,28,7,27,13,7,4,14,9,10,8,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,43,16,1,16,0,1,9,1,11,0,0,9,33,4,1,17,0,8,15,6,8,4,9,3,2,4,9,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,0,0,0,0,3,15,32,21,16,20,14,41,91,45,15,0,31,10,37,10,20,30,27,4,37,18,24,10,5,10,7,9,3,6,0,1,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,60,20,41,4,6,108,5,0,76,2,0,0,0,0,56,41,0,1,15,3,7,3,0,4,3,2,0,8,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,4,5,6,12,13,14,41,58,33,25,23,29,441,207,34,217,671,58,803,441,8,41,424,20,78,158,92,18,33,46,90,21,11,15,42,3,5,5,6,10,36,8,1,3,1,2,2,7,0,0,1,0,0,0,0,0,0
6618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,44,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,5,17,2,42,0,2,1,0,5,2,10,33,8,18,78,2,10,20,5,11,0,12,2,0,1,17,6,2,14,10,14,60,2,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6621,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,3,4,5,6,5,11,11,13,3,3,12,16,37,31,111,93,35,119,250,14,291,142,259,220,28,174,118,38,80,59,180,117,89,69,44,46,64,10,8,6,0,2,1,4,9,17,3,5,1,1,3,0,0,0,1,0,0,0,0,0,0
6622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,4,3,18,1,7,32,12,15,3,23,114,29,56,14,91,4,199,66,28,4,49,1,14,8,43,12,36,16,13,7,12,3,3,1,4,6,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,4,1,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,19,1,1,44,1,14,11,108,0,25,28,70,2,0,25,11,1,0,1,1,46,1,6,10,5,6,10,19,3,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,13,32,161,32,0,0,13,65,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,9,0,0,0,34,2,0,0,11,31,0,1,0,20,11,1,0,4,0,0,0,2,0,2,2,10,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,44,6,40,0,22,3,13,1,50,0,2,6,7,11,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,2,2,5,2,0,4,3,52,35,3,2,17,23,28,27,3,0,0,6,10,15,11,2,13,24,25,9,17,10,8,9,21,4,38,1,23,1,8,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
6629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,2,0,9,3,1,12,4,2,41,46,62,9,44,18,20,10,11,1,14,72,29,15,28,11,14,17,15,21,32,24,58,0,5,1,4,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6630,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,5,3,5,9,14,31,12,35,33,58,177,150,58,162,87,98,298,273,696,242,1498,262,97,62,131,43,82,82,102,101,50,63,43,31,50,66,74,11,36,37,41,26,2,30,13,22,18,13,1,4,1,2,0,0,0,0,0,0,0
6631,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,3,1,3,5,3,5,8,13,30,17,36,7,14,5,56,45,30,7,29,35,5,62,4,52,65,66,10,74,49,59,46,67,37,30,26,27,16,1,2,23,6,5,2,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,3,0,3,8,1,5,13,3,0,0,30,34,45,4,13,22,0,0,42,22,16,283,8,28,16,25,44,33,21,26,14,10,11,4,3,14,2,5,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,0,3,30,31,15,68,82,18,2,16,30,51,98,15,14,147,27,36,45,45,192,63,78,62,34,10,28,18,29,16,35,8,48,10,46,11,1,0,12,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0
6634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,2,0,0,0,0,0,18,0,4,13,0,0,0,18,2,0,0,1,1,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,0,0,0,5,1,2,1,16,0,4,12,11,3,65,6,3,49,13,8,36,16,27,13,22,28,8,23,16,10,5,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,3,24,25,0,0,0,0,26,0,12,2,1,0,0,1,0,2,2,2,3,3,1,6,3,16,27,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,14,19,1,4,3,5,49,3,60,0,5,48,70,31,32,34,25,2,20,15,36,2,46,9,16,14,15,8,4,11,3,2,48,18,3,6,6,3,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0
6638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,94,0,6,3,0,9,64,0,36,0,0,0,1,5,0,0,3,26,9,1,8,15,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,3,0,0,2,5,1,8,4,0,0,2,5,7,3,0,0,20,2,3,1,1,3,13,5,4,5,0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,5,109,4,76,0,92,0,0,0,0,49,0,0,0,0,7,2,7,0,1,0,3,1,3,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,6,3,2,0,4,5,6,32,21,17,35,73,0,0,2,4,4,0,4,7,4,11,1,13,2,4,4,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,4,2,0,2,3,19,12,1,67,10,1,11,0,0,0,10,3,9,14,10,9,9,8,5,3,7,5,3,3,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,31,0,0,0,9,64,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,7,8,32,5,68,132,30,49,97,25,121,166,78,288,248,55,104,45,63,349,45,94,36,93,18,9,14,18,8,9,9,25,21,50,8,16,9,6,7,10,2,6,4,2,1,2,1,0,0,0,0,0,0,0
6647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,1,8,4,12,1,8,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,10,1,31,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,7,13,8,0,3,0,8,2,2,18,16,0,1,0,19,0,0,6,10,11,10,6,4,4,3,4,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,53,2,2,0,87,0,0,0,0,0,0,4,0,0,8,1,5,0,1,0,2,1,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,4,12,11,8,0,6,4,2,2,35,86,29,7,79,63,136,11,0,211,10,1,40,80,59,143,21,18,13,60,84,1,16,45,23,3,4,6,6,0,0,4,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0
6653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,5,2,29,0,0,1,87,42,4,28,87,0,0,12,0,1,3,6,9,5,3,7,9,4,4,10,2,7,19,11,1,1,11,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0
6654,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,3,2,7,3,10,12,0,1,6,27,6,0,50,63,72,94,4,102,71,34,242,110,127,83,229,34,21,16,14,79,65,37,19,43,26,18,18,10,16,17,2,4,2,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,6,7,4,2,21,9,20,26,26,5,27,17,64,16,48,58,24,14,101,80,101,66,113,123,42,38,38,70,27,29,16,32,19,10,16,5,10,16,6,0,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0
6656,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,0,10,8,12,7,5,20,16,17,16,59,47,98,139,112,55,64,29,100,277,183,116,25,29,260,143,227,35,191,192,177,82,220,89,100,86,75,18,106,61,19,36,2,29,20,23,4,0,6,6,1,4,0,2,1,1,1,0,0,0,0
6657,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,5,7,16,6,17,5,3,1,16,33,78,4,8,143,30,228,166,51,0,11,135,4,6,51,16,60,69,19,17,89,83,55,29,49,52,0,18,52,36,18,12,0,0,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0
6658,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,1,7,12,15,21,13,18,38,3,20,63,19,13,88,206,142,27,138,186,165,32,27,91,78,8,27,235,138,83,25,95,143,143,92,59,99,68,18,23,116,40,4,31,5,1,5,10,2,0,4,2,0,0,0,0,1,0,0,0,0
6659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,1,1,0,0,6,19,1,97,0,3,14,0,27,14,0,5,0,4,127,0,5,0,0,12,38,83,50,0,25,0,0,0,32,1,0,0,0,12,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0
6661,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,7,7,7,5,6,11,24,5,25,4,36,44,102,66,101,253,108,428,329,65,70,68,487,481,205,373,338,45,382,288,176,157,80,82,84,64,28,72,47,38,29,10,14,16,6,15,1,4,3,2,4,2,0,2,0,0,0,0,0,0
